상호,주소,별점,메뉴
장인석닭한마리,서울 광진구 자양로43길 49-6,4.1,"한방닭한마리 (대)(4인)(52,000원), 한방닭한마리 (중)(3인)(39,000원), 한방닭한마리 (소)(2인)(26,000원), 한방닭도리탕 (대)(4인)(55,000원), 한방닭도리탕 (중)(3인)(41,000원), 한방닭도리탕 (소)(2인)(28,000원), 삼계탕(17,000원)"
도도곱창,서울 광진구 아차산로34길 18 1층,4.1,"Set1(45,000원), Set2(47,000원), Set3(53,000원), Set4(65,000원), Set5(59,000원), 소막창(21,000원), 소곱창(21,000원), 소금구이막창(14,000원), 양념막창(14,000원), 치즈야채곱창(15,000원), 오돌뼈(15,000원), 데리야끼막창(15,000원), 소대창(21,000원), 야채곱창(13,000원), 소곱창전골(중)(45,000원), 소곱창전골(대)(60,000원)"
장원닭한마리,서울 광진구 천호대로111길 46 1층,4.6,"닭매운탕 (소)(25,000원), 장원닭한마리 4인(34,000원), 장원닭한마리 3인(27,000원), 장원닭한마리 2인(20,000원), 닭매운탕 (중)(32,000원), 닭매운탕(대)(39,000원), 장원닭한마리 5인(41,000원)"
고향집,서울 광진구 아차산로49길 30,4.6,"쭈꾸미구이 (200g)(15,000원), 간재미 회무침 (1접시)(28,000원), 짱뚱어탕(10,000원), 간장게장 (대)(20,000원), 간장게장 (소)(20,000원)"
화로구이 소요일 아차산직영점,서울 광진구 자양로43길 7 1층,3.2,"양념소갈비살(1인)(18,000원), 양념소안창살(1인)(23,000원), 눈꽃갈비살(1인)(26,000원), 한우차돌박이(1인)(22,000원), 한우육회(18,000원)"
강남면옥 광장점,서울 광진구 구의강변로 106 삼성쉐르빌 109호,3.3,"비빔냉면(12,000원), 물냉면(12,000원), 갈비탕(16,000원), 수제만두(6,000원), 만두국(11,000원), 갈비찜（갈비탕 국물 포함）(52,000원), 회냉면(13,000원), 홍어회（간재미무침）(25,000원), 공기밥(1,000원), 콜라 500ml(3,000원), 스프라이트 355ml(2,000원), 처음처럼(5,000원), 참이슬 후레쉬(5,000원), 진로이즈백(5,000원), 청하(7,000원), 카스(6,000원), 테라(6,000원), 장수막걸리(4,000원)"
아차산유황오리,서울 광진구 영화사로 62-1 1층,4.3,"생오리 주물럭 (반마리)(38,000원), 양념 주물럭 (반마리)(40,000원), 생반, 양념 반 주물럭(62,000원), 한방능이백숙 (오리, 닭)(85,000원), 한방백숙 (오리, 닭)(75,000원), 옻오리 (닭)(80,000원)"
건대참숯벽돌집 본점,서울 광진구 동일로24길 100-4 1층,4.4,"참숯모듬 (600g)(78,000원), 소갈비살 (120g)(13,000원), 진갈비살 (120g)(16,000원), 꽃갈비살 (120g)(20,000원), 한우 특모듬 (600g)(136,000원), 한우 모듬 (600g)(89,000원), 차돌박이 (120g)(13,000원), 한우암소 2등급 등심 (150g)(23,000원), 한우암소 2등급 부채 (150g)(24,000원), 한우암소 1++ 등심 (150g)(33,000원), 한우암소 1++ 갈비살 (150g)(35,000원), 한우암소 1++ 살치살 (150g)(42,000원), 된장라면(5,000원), 물/비 냉면(6,000원), 차돌된장찌개(3,000원), 차돌된장라면(7,000원), 새우 중 (5미)(5,000원), 새우 대 (10미)(10,000원), 특와규 살치살(150g)(35,000원)"
숙성부심,서울 광진구 능동로 271-1 1층,,"삼겹살(160g)(17,000원), 꽃목살(160g)(17,000원), 통갈매기살(160g)(17,000원), 항정껍데기(160g)(19,000원), 항아리숙성삼겹살(160g)(18,000원), 통뼈금겹살(100g)(14,000원), 마늘양념통갈비(250g)(17,000원), 한우고수육회(25,000원), 숙성꽃대패삼겹(160g)(12,000원)"
강나루 유황오리주물럭 본점,서울 광진구 아차산로57길 5 1층,4.4,"모듬한마리(66,000원), 생오리주물럭(반마리)(37,000원), 매콤양념주물럭(반마리)(39,000원), 한방훈제오리(반마리)(41,000원)"
옛맛서울불고기 건대점,서울 광진구 아차산로 305 1층,4.3,"소 불고기 (300g)(19,800원), 한우불고기(300g)(28,900원), 공기밥(1,000원), 현미잡곡밥(2,000원), 냉면(4,000원), 황도(10,000원)"
맛좋은순대국,서울 광진구 자양번영로1길 22,4.0,"술국(18,000원), 내장(18,000원), 머리고기(18,000원), 순대국밥 (보통)(9,000원), 순대국밥 (특)(10,000원)"
대가식당,서울 광진구 광나루로 596,3.4,"한우생등심(200g)(50,000원), 육회(30,000원), 볶음밥(4,000원), 된장죽(5,000원)"
보승회관 군자점,서울 광진구 능동로 267 1층,,"수육국밥(9,000원), 뼈해장국(9,500원), 순대국밥(9,000원), 내장국밥(9,000원), 오소리국밥(9,000원), 수육지옥국밥(10,000원), 순대지옥국밥(10,000원), 삼계탕(13,000원), 모듬수육(32,000원), 순대곱창전골(중)(31,000원), 내장볶음(29,000원), 순대곱창볶음(30,000원), 뼈감자탕 (중)(31,000원), 순대머릿고기수육(32,000원), 오징어모듬순대(24,000원), 오징어순대(18,000원), 술국(18,000원), 수육해장라면(10,000원), 순대오소리수육(32,000원), 1인스페셜정식(14000)(변동가격)"
어울림,서울 광진구 광장로1나길 10 1층,,"매생이굴국밥(8,000원), 매생이굴칼국수(7,000원), 해물된장찌개(7,000원), 해물칼국수(7,000원), 동태탕(2인기준)(16,000원)"
우리맛,서울 광진구 능동로37길 14 1층,4.6,"바다장어소금구이(소)(46,000원), 바다장어회(46,000원), 바다장어보양탕(소)(46,000원), 간재미회(35,000원), 간재미무침(35,000원)"
청담,서울 광진구 구의강변로 92 1층 101호,2.3,"숯불돼지갈비 정식(23,000원), 한방소갈비찜 정식(24,000원), 통옥돔구이 정식(23,000원), 생일축하 도시락 정식(32,000원), 법성포 보리굴비 정식（특대）(23,000원), 한방소갈비찜(40,000원), 육회비빔밥 정식(19,000원), 매운소갈비찜 정식(24,000원), 삼겹살구이 정식(17,000원), 통옥돔구이(17,000원), 법성포 보리굴비(19,000원), 공기밥(2,000원), 콜라 355mL(3,000원), 스프라이트 355mL(3,000원)"
제주뜰갈치전문점,서울 광진구 구의로 6,4.2,"빌레 큰 고등어구이(13,000원), 제주 은갈치구이(22,000원), 제주 은갈치조림(22,000원), 제주은갈치 & 고등어 반반조림(16,000원), 성게미역국(19,000원), 제주생갈치조림（2인분이상 주문가능）(27,000원), 고등어조림(11,000원), 고등어구이(10,000원), 병어조림（2인분이상 주문가능,고사리포함）(19,000원), 고등어 종합선물세트（2~3인분）(33,000원), 3종세트메뉴（천원할인.2~3인분）(44,000원), 갈치양념속젓(13,000원), 공기밥(1,000원)"
태천면옥,서울 광진구 광장로 49 1층,4.1,"온반(동절기메뉴(10월~2월))(11,000원), 온면(동절기메뉴(10월~3월))(12,000원), 거냉(동절기메뉴(10월~3월))(12,000원), 평양냉면(12,000원), 비빔냉면(12,000원), 손만두(한접시)(11,000원), 손만두(반접시)(6,000원), 만두국(11,000원), 수육(한우)(31,000원), 제육(한돈)(한접시)(22,000원), 제육(한돈)(반접시)(13,000원)"
구의동손칼국수,"서울 광진구 자양로 154 솔렌시아 1층 101, 102호",4.5,"칼국수(8,000원), 수제비(8,000원), 콩국수(9,000원)"
최신족발 건대직영점,서울 광진구 아차산로29길 63 1층,3.6,"[ 고객 주문수1위 ] 반반족발(온족+숯불족) 中(41,000원), [ 오늘 바로삶은 ] 왕족발(온족) 中(39,000원), [ 사장님 강력추천 ] 숯불 양념족발 中(39,000원), 삼겹보쌈 中(35,000원), [ 둘중 고민하지 말고 ] 족발 + 보쌈 (족보세트) 中(54,000원), 왕족발 （1인분） ＋ 주먹밥(25,000원), 왕족발 （1인분） ＋ 계란찜(25,000원), 숯불양념족발（1인분） ＋ 주먹밥(25,000원), 숯불양념족발（1인분） ＋ 막국수（1인분）(27,000원), [ 오늘 바로삶은 ] 왕족발(온족) 大(45,000원), [ 고객 주문수1위 ] 반반족발(온족+숯불족) 大(47,000원), 미니불족발 （1인분） ＋ 주먹밥(23,000원), 미니불족발 （1인분） ＋ 계란찜(23,000원), 미니불족발 （1인분） ＋ 막국수 （1인분）(25,000원), 왕족발 （1인분） ＋ 막국수（1인분）(27,000원), 숯불양념족발（1인분） ＋ 계란찜(25,000원), [ 사장님 강력추천 ] 숯불 양념족발 大(45,000원), [ 뜯어먹는 야식 ] 미니불족발 (살코기 없는 콜라겐 )(37,000원), [ 코가 뻥~ 시원한 ] 냉채족발(43,000원), 삼겹보쌈 大(40,000원), [ 저녁메뉴 추천 ] 왕족발 + 계란찜 + 주먹밥(45,000원), 숯불양념족발 + 계란찜 + 주먹밥(45,000원), 반반족발 + 계란찜 + 주먹밥(47,000원), 처음처럼(3,500원), 청하(4,500원), 좋은데이(3,500원), 카스(3,500원), 테라(3,500원), 하이트(3,500원), 클라우드(4,500원)"
동대문곱창,서울 광진구 아차산로49길 9 1층,4.4,"야채곱창(11,000원), 순대곱창(12,000원), 알곱창(12,000원), 소금막창(12,000원), 양념막창(12,000원), 계란찜(5,000원)"
돼봉삼겹살 건대점,서울 광진구 아차산로33길 16-4 2층,4.0,"돼봉모듬한판(2인)(46,000원), 삼겹모듬한판(2인)(46,000원), 목살모듬한판(2인)(46,000원), 암퇘지두루치기(2인)(46,000원)"
서소문순두부보쌈,서울 광진구 동일로 128 재향군인회관 1층,3.5,"서소문순두부(12,000원), 매운갈비찜(14,000원), 콩비지(12,000원), 청국장(12,000원), 삼합(53,000원), 보쌈(42,000원), 옛날할머니순두부(12,000원), 묵은지꽁치조림(14,000원), 삼겹 묵은지 김치찜(14,000원), 버섯 된장찌개(12,000원), 혼보쌈 1人(25,000원), 얼큰이순두부(12,000원), 낙지보쌈(63,000원), 해물순두부(13,000원), 불고기 순두부(12,000원), 김치 순두부(12,000원), 코다리 미역국（들깨）(12,000원), 공기밥(1,000원), 환타 355mL(2,000원), 사이다 355mL(2,000원), 콜라 355mL(2,000원)"
육회한연어 건대점,서울 광진구 동일로22길 42 1층,3.1,"육회 180g(14,000원), 육회＋연어(34,900원), 혼술세트1(14,900원), 혼밥세트 2(13,900원), 연어사시미 18pcs(23,900원), 연어초밥（6pcs）＋육회초밥（6pcs）(14,900원), 혼술세트4(16,900원), [기본배달무료]혼밥세트 1(13,900원), 육회비빔밥(8,900원), 연어회비빔밥(9,900원), 생연어초밥（6pcs）(7,900원), 한림타워(500원), 스타시티.갤러리아.트리마제.생각공장.아크로포(1,000원), 워커힐(2,000원), 참이슬 후레쉬(3,000원), 참이슬 클래식(3,000원), 처음처럼(3,000원), 처음처럼 새로(3,000원), 좋은데이(3,000원), 자몽에이슬(3,000원), 새로 살구(3,000원), 진로 골드(3,000원), 청하(4,000원), 매화수(4,000원), 카스 500mL(3,000원), 테라 500mL(3,000원), 화요 25도(19,000원), 간바레오토상(25,000원), 준마이 750(25,000원), 카스제로 0.0 330ml(2,500원)"
풍년상회,서울 광진구 아차산로53길 53 1층,4.7,"양념쪽갈비(17,000원), 매운쪽갈비(17,000원), 최루탄주먹밥(9,000원), 걍주먹밥(3,000원), 잔치국수(4,000원)"
미가담,서울 광진구 자양로 165 1층,4.3,"보리밥제육정식(13,000원), 보리밥자반정식(14,000원), 보리밥(9,000원), 자반고등어(9,000원), 육개장(8,000원), 순두부(7,000원), 고등어조림(2인이상주문)(10,000원), 뚝배기불고기(10,000원), 콩국수(계절메뉴)(8,000원), 오리로스(예약주문)(55,000원)"
아차산손두부,서울 광진구 영화사로 68 1층,2.7,"두부전골 소(23,000원), 검정두부(10,000원), 두부김치(16,000원), 모두부(7,000원), 두부전골 중(35,000원), 두부전골 대(45,000원), 두부삼합(28,000원), 수육(18,000원), 두부조림(10,000원), 공기밥순두부(8,000원), 공기밥콩비지(9,000원), (계절)맷돌콩국수(10,000원)"
일품대가삼계탕,서울 광진구 아차산로 358 1층,3.6,"삼계탕(16,000원), 흑임자들깨삼계탕(17,000원), 약한방삼계탕(17,000원), 산삼약한방삼계탕(20,000원), 한방닭죽(17,000원), 닭볶음탕(중)(30,000원), 매운 화 닭발(12,000원)"
참토우 구의점,서울 광진구 구의강변로 81 1층,3.8,"진꽃살 (1인분)(19,000원), 안창살 (1인분)(18,000원), 살치살 (1인분)(17,000원), 차돌박이 (1근)(33,000원), 생삼겹살 (1근)(30,000원)"
원조숯불소금구이,서울 광진구 광나루로12길 19 1층,3.8,"돼지 치맛살 (150g)(17,000원), 한우 등심채끝 (180g)(42,000원), 한우 나무잎살 (180g)(40,000원), 입가심밥 (주문한정)(5,000원), 소주(5,000원), 맥주(5,000원), 음료(2,000원)"
옛집,서울 광진구 아차산로76가길 18,3.0,"돼지찌개(10,000원), 제육볶음(11,000원), 김치생삼겹살 (180g)(16,000원)"
독도수산,서울 광진구 뚝섬로23길 48,3.9,"광어 (소)(30,000원), 우럭 (중)(35,000원), 모듬회 (중)(28,000원), 해물탕(40,000원), 멍게(10,000원)"
육미제당 구의역점,서울 광진구 아차산로 361 1층,4.2,"대장갈비(중)(19,000원), 대장갈비(대)(26,500원), 대장갈비(특대)(34,500원), 대장갈비(1인분)(11,500원), 매콤갈비찜(중)(19,000원), 매콤갈비찜(대)(27,500원), 매콤갈비찜(특대)(35,500원), 매콤갈비찜(1인분)(12,500원), 삼겹살(중)(18,000원), 삼겹살(대)(25,500원), 삼겹살(특대)(33,500원), 삼겹살(1인분)(11,500원), 계란깔은 마요 볶음밥(3,500원), 날치알주먹밥(1,800원), 김가루/참기름/후라이2개(900원), 된장찌개(1,800원), 반찬6종(1,400원), 계란찜(1,400원), 콘치즈(1,600원), 떡갈비(1,400원), 갓김치(800원), 맛김치(700원), 코우슬로(500원), 시그니쳐 3종 시즈닝 솔트(300원), 쌈채소(800원), 공기밥(800원)"
나능이능이버섯백숙 아차산직영점,서울 광진구 천호대로 646 나이스빌딩 1층,3.6,"능이오리백숙(78,000원), 닭볶음탕(68,000원), 능이닭백숙(78,000원), 능계탕(17,000원)"
대구 안지랑 곱창막창,서울 광진구 동일로24길 82 1층,3.7,"곱창 한바가지 400g(18,800원)"
오감만족,서울 광진구 자양로13길 26 1층,4.6,"김치삼겹(15,000원), 떡갈비(13,000원), 오삼불고기(14,000원), 소세지볶음(10,000원), 감자전(9,000원), 오돌뼈(13,000원), 모래집(10,000원), 껍데기(10,000원), 뼈없는닭발(15,000원), 제육볶음(14,000원), 야채계란말이(12,000원), 치즈계란말이(12,000원), 삼치조림(18,000원), 김치찌개(13,000원), 동태찌개(13,000원), 버섯전골(13,000원), 오뎅탕(13,000원), 북어탕(13,000원), 계란탕(6,000원), 삼치구이(9,000원), 짬뽕탕(9,000원), 먹태(12,000원), 반건조오징어(10,000원), 김치전(9,000원), 부추전(9,000원), 황도(8,000원), 메론반통(7,000원), 쥐포(8,000원), 노가리(9,000원), 주먹밥(3,000원)"
당산오돌 구의역점,"서울 광진구 자양로18길 12 1,2층",,"꼬들살 (200g)(16,000원), 눈꽃갈비 (170g)(23,000원), 오돌갈비 (200g)(16,000원), 돼지껍데기 (160g)(10,000원)"
능동곱창전문점,서울 광진구 능동로36길 15,3.8,"모둠곱창 (250g)(26,000원), 양구이(250g)(30,000원), 곱창구이 (250g)(29,000원), 대창(26,000원), 막창(26,000원)"
은행나무집,서울 광진구 아차산로69길 20,4.4,"나노오리한방(능이) 누룽지백숙(68,000원), 나노오리한방 누룽지백숙(58,000원), 나노토종닭(능이) 한방누룽지백숙(63,000원), 나노토종닭 한방누룽지백숙(58,000원), 토종닭도리탕(53,000원), 토종닭도리탕(묵은지)(58,000원), 생삼겹살(150g)(15,000원), 오리주물럭(고추장양념)(44,000원), 오리주물럭(1마리)(39,000원), 뚝배기불고기(10,000원), 버섯육개장(9,000원), 돌솥비빔밥(9,000원), 얼큰동태찌개(9,000원), 청국장(8,000원), 항아리수제비(8,000원), 시골된장찌개(7,000원), 비빔국수(7,000원), 잔치국수(6,000원)"
춘천집명가,서울 광진구 아차산로33길 7 1층,,"명품닭갈비(12,000원), 막국수(9,000원), 마늘닭갈비(14,000원), 치즈닭갈비(14,000원), 느타리닭갈비(14,000원), 낙지닭갈비(22,000원)"
장원참숯민물장어,서울 광진구 면목로 30 1층,5.0,"간장구이 (1마리)(31,000원), 고추장구이 (1마리)(31,000원), 소금구이 (1마리)(31,000원)"
도포식당,서울 광진구 능동로 389 1층,,"진(眞)목살(16,000원), 특삼겹살(16,000원), 항정살(19,000원), 갈매기살(17,000원), 등겹살(16,000원)"
메밀의정석,서울 광진구 능동로4길 27 1층,3.9,"메밀 물 막국수(8,000원), 메밀 비빔 막국수(8,000원), 메밀 회 막국수(9,000원), 냉 모밀 소바(9,000원), 판 모밀 소바(9,000원), 도토리 묵사발(9,000원), 도토리 묵밥(9,000원), 옹심이 들깨 메밀 칼국수 (계절메뉴)(9,000원), 들깨 메밀 칼국수 (계절메뉴)(8,000원), 옹심이 메밀 칼국수 (계절메뉴)(8,000원), 메밀 칼국수 (계절메뉴)(7,000원), 삼색 만두국 (계절메뉴)(8,000원), 왕 만두국 (계절메뉴)(9,000원), 꿩 만두국 (계절메뉴)(8,000원), 들기름 막국수(9,000원), 메밀 전병(8,000원), 한방 수육(20,000원), 회 무침(20,000원), 삼색 만두(9,000원), 왕 만두(7,000원), 감자 만두(6,000원), 김치 만두(6,000원), 메밀 만두(6,000원)"
안흥갈비 중곡점,서울 광진구 능동로 373 2층,4.5,"안흥갈비(250g)(16,000원), 돼지갈비(250g)(16,000원), 양념목살(250g)(16,000원), 삼겹살(180g)(16,000원), LA갈비(250g)(23,000원), 갈비탕(15,000원), 육개장(10,000원)"
미림장충왕족발보쌈 구의본점,서울 광진구 자양로18길 11 1층,3.8,"족발 (소)(40,000원), 족발 (중)(44,000원), 족발 (대)(48,000원), 보쌈 (소)(40,000원), 보쌈 (중)(44,000원), 보쌈 (대)(48,000원), 족발.보쌈 Set (중)(46,000원), 족발.보쌈 Set (대)(66,000원), 불족발 (중)(46,000원), 불족발 (대)(50,000원), 오리지널 반반 (중)(46,000원), 오리지널 반반 (대)(50,000원), 술국(15,000원), 쟁반국수(10,000원)"
망향비빔국수 광진점,서울 광진구 천호대로 694 1층,3.7,"망향 비빔국수(9,000원), 망향 잔치국수(8,000원), 통등심 돈가스(10,000원), 망향 손만두(4,000원), 망향 갈비만두(5,000원), 망향 아기국수(2,500원), 망향 아기잔치국수(2,500원), 어린이 돈가스(5,000원), 토핑 돈가스(4,000원), 망향 물만두(5,000원), 망향 치즈만두(5,000원), 망향 어묵(3,000원), 코카콜라 355mL(2,000원), 칠성사이다 355mL(2,000원), 환타오렌지 355mL(2,000원), 환타파인 355mL(2,000원), 웰치스포도 355mL(2,000원), 제로콜라 355ml(2,000원), 망향 생포장（3인）(18,000원), 망향 양념포장（3인）(13,000원)"
건대 소몰이,서울 광진구 동일로22길 17 1층,4.1,"소고기모듬한판 1kg(63,000원), 소고기모듬반판600g(45,000원), 소고기스페셜무한리필(27,900원)"
군자 장어시대,서울 광진구 천호대로 528 대원빌딩 1층 군자 장어시대,4.4,"민물장어 2인분(69,000원), 산꼼장어 2인분(50,000원), 소갈비살 2인분(40,000원), 장어탕 1인분(9,000원), 막국수 1인분(9,000원), 바다장어 2인분(40,000원), 민물장어 정식 2인분(40,000원), 소갈비살 정식 2인분(40,000원), 잔치국수 1인분(6,000원), 주먹밥(3,000원), 공깃밥(1,000원)"
고기처럼 중곡점,서울 광진구 긴고랑로 57 1층,4.4,"생삼겹살 (180g)(15,000원), 가브리살 (180g)(15,000원), 꼬들살 (180g)(15,000원), 천겹 (항정) (180g)(15,000원), 소갈비살 (150g)(18,000원), 수제돼지갈비((270g)(15,000원), 차돌된장죽(9,000원), 돼지껍데기(150g)(8,000원)"
진한방삼계탕 군자점,서울 광진구 능동로 254 1층,3.9,"닭도리탕 (대)(35,000원), 닭한마리 (대)(40,000원), 옻전복삼계탕(19,000원), 옻삼계탕(16,000원), 전복삼계탕(17,000원), 들깨삼계탕(16,000원), 한방삼계탕(14,000원), 들깨칼국수(10,000원), 감자전(12,000원), 쭈꾸미덮밥 (2인)(16,000원), 한방닭한마리 (대)(45,000원), 한방닭한마리 (중)(35,000원), 닭도리탕 (중)(25,000원), 닭한마리 (중)(30,000원), 오리능이백숙(65,000원), 닭능이백숙(65,000원), 오리백숙(55,000원)"
불난닭발 구의본점,서울 광진구 자양로18길 6,4.0,"불닭(18,000원), 불난날개(17,000원), 불난닭발(15,000원), 무뼈닭발(15,000원), 불난쭈꾸미(15,000원)"
