상호,주소,별점,메뉴
마미스노부,서울 광진구 능동로 110 스타시티영존 지하2층,0.0,"해산물돈부리(8,000원), 쇠고기돈부리(8,500원), 냉모밀(7,000원), 매운야끼볶음우동(안주용)(13,000원), 돈까스우동세트1인(10,000원), 마미스골든부루 돈까스세트 1인(13,000원), 마미스 커플세트 2인(22,000원), 해산물쌀국수(7,000원), 쇠고기쌀국수(7,500원), 사누끼어묵우동(6,500원), 새우튀김우동(7,500원), 굴우동(겨울)(8,000원), 팟타이(8,500원), 돈까스돈부리(9,000원), 새우돈부리(8,500원), 해물날치알복음밥(8,000원), 마미스돈까스(8,500원), 냉모밀정식 모밀+새우튀김(9,000원), 냉우동(6,500원), 숙주나물돼지고기볶음(15,000원)"
경식이네알쌈쭈꾸미,서울 광진구 강변역로4길 56,0.0,
연어로운 광진화양점,서울 광진구 능동로13길 39,0.0,포장봉투(200원)
우쿠야 군자점,서울 광진구 광나루로 361 광진동양파라곤아파트 상가 지하 101호,0.0,
모두의타코야키 자양점,서울 광진구 자양번영로6길 5,0.0,"타코야키 오리지날(7,000원), 타코야키 매운맛(7,000원), 타코야키 양념치킨맛(7,000원), 타코야키 어니언크림(7,500원), 네기 타고야키（파채 머스터드）(7,500원), 네기 타코야키（파채 양념치킨맛）(7,500원), 갈릭 타코야키(7,000원), 치즈스노우 타코야키(7,000원), 매콤떡볶이(5,000원), 김치볶음밥(5,000원), 깻잎 타코야키(7,500원), 와사비마요 타코야키(7,500원), 불닭소스 타코야키(7,000원), 커리 타코야키(7,000원), 매운커리 타코야키(7,000원), 샤워크림 타코야키(7,000원), 로제떡볶이＋타코야키 세트(15,000원), 크림떡볶이＋타코야키 세트(14,000원), 매콤떡볶이＋타코야키 세트(13,000원), 김치볶음밥＋타코야키 세트(13,000원), 새우볶음밥＋타코야키 세트(13,000원), 크림떡볶이(6,000원), 로제떡볶이(7,000원), 새우볶음밥(5,000원), 콜라 500mL(2,000원), 콜라 1.25L(3,000원), 사이다 500mL(2,000원), 사이다 1.25L(3,000원)"
상상돈가츠&냉모밀 2호점,서울 광진구 광나루로56길 85 테크노마트 9층 17호,2.0,
하루엔소쿠 아차산역점,서울 광진구 천호대로129길 7 1층,0.0,"차슈돈부리(7,000원), 돈치새돈부리(7,500원), 돈카츠마요(6,000원), 치킨가라아게마요(6,000원), 하루카츠(9,000원), 하루카츠정식(10,000원), 로스카츠(7,900원), 로스카츠정식(8,900원), 히레카츠(8,900원), 히레카츠정식(9,900원), 스노우치즈카츠(9,500원), 스노우치즈카츠정식(10,500원), 엔소쿠카츠(9,000원), 엔소쿠카츠정식(10,000원), 치즈카츠(9,500원), 치즈카츠정식(10,500원), 핫카츠(9,000원), 핫카츠정식(10,000원)"
고베카츠&카레,서울 광진구 능동로13길 69 2층,0.0,
48시간숙성카레하나미 건대점,서울 광진구 자양로19길 44,0.0,"1인 모둠카레세트(15,900원), 2인 모둠카레세트(26,900원), 수제등심돈까스 카레(15,900원), (NEW) 수제 멘치카츠 카레(15,900원), 왕 새우튀김 카레(14,900원), (NEW) 수제 돈까스카레우동(15,900원), 버섯 카레(10,900원), [랭킹1위] 에그 카레(12,900원), 치킨가라아게 카레(13,900원), 수제 등심돈까스(4,900원), 칠리새우8P(12,900원), 치즈크림새우8P(12,900원), 버섯 카레우동(10,900원), 오사카식 수제 일본정통카레(9,900원), 뽀드득 소세지 카레(13,900원), 오사카식 수제 카레우동(9,900원), 왕 새우튀김 카레우동(14,900원), 카레에 버섯 추가(1,500원), 기본 카레추가(4,900원), 대파 추가(700원), 양파후레이크 추가(700원), 마늘후레이크 추가(700원), 계란후라이(1,000원), 눈꽃치즈(2,000원), 모둠튀김 세트(6,000원), 프리미엄 소세지1P(2,000원), 통오징어링3P(2,500원), 바삭 일식고로케2P(2,000원), 고구마 고로케2P(2,000원), 고구마튀김2개(2,000원)"
금수사,서울 광진구 광나루로56길 85,0.0,
히다마리,서울 광진구 아차산로61길 23-9,0.0,
자루,서울 광진구 면목로 166,0.0,
막돼먹은돈까스 구의점,서울 광진구 구의로 50,0.0,"막돼먹은 정식＋미니냉면(26,000원), 시그니처 매콤왕돈(14,000원), 왕돈까스(13,000원), 생선까스(13,500원), 매콤한 직화제육볶음＋청국장(30,000원), 꼬막비빔밥＋묵사발(12,900원), 양푼이비빔장＋청국장(12,000원), 미니 물냉(8,000원), 미니 비빔냉면(8,000원), 물냉면(11,900원), 비빔냉면(11,900원), 청국장(9,500원), 시원한 묵사발（大）(9,000원), 고기만두(5,500원), 치즈돈까스(15,000원), 꼬막무침（大）＋ 묵사발,청국장(39,000원), 낙지볶음＋청국장(30,000원), 쭈꾸미볶음＋청국장(30,000원), [매콤] 제육폭탄덮밥＋청국장(14,000원), 해장얼큰냉면(12,900원), 낙지덮밥＋청국장(14,000원), 쭈꾸미덮밥＋청국장(14,000원), 계란후라이 1개(1,000원), 돈까스 소스 추가(1,000원), 매콤 돈까스 소스 추가(1,000원), 타르타르 소스 추가(1,000원), 공기밥(1,000원), 식초(200원), 겨자(200원), 콜라(2,000원)"
독도횟포장전문,서울 광진구 긴고랑로11길 11,0.0,"광어(소)(28,000원), 우럭(소)(39,000원), 놀래미(소)(38,000원), 도다리(소)(38,000원), 광어세꼬시(25,000원), 아나고세꼬시(30,000원), 도다리세꼬시(38,000원), 전복(20,000원), 낙지(20,000원), 돌멍게(20,000원), 꽃가리비(20,000원), 비단멍게(20,000원), 멍게(15,000원), 개불(15,000원), 소라찜(25,000원), 물회(소)(25,000원), 생우럭탕(소)(25,000원), 쥐치(변동가격)"
기회,서울 광진구 광나루로52길 114 1층,0.0,
워터사시미물회전문점,서울 광진구 용마산로 112,0.0,"가리비 워터사시미 물회(19,900원), 광어 워터사시미 물회(19,900원), 연어 워터사시미 물회(19,900원), 오리지널 워터사시미 물회(16,000원), 쉬림프 워터사시미 물회(19,900원), 스팀랍스터 워터사시미 물회(48,000원), 광어（20g）(4,000원), 연어（20g）(4,000원), 소면（100g）(2,000원), 볶음밥（80g）(2,000원), 고로케（2p）(4,000원), 물회소스（200mL）(4,000원), 초밥(9,000원), 코카콜라 355mL(2,000원), 칠성사이다 355mL(2,000원)"
스시잇쵸메,서울 광진구 광나루로56길 85 지하1층 A28호,0.0,
미스터스시 롯데백화점스타시티점,서울 광진구 능동로 92 10층,1.0,"특선 초밥(14,000원)"
네코초밥,서울 광진구 긴고랑로 50,0.0,
우주야식,서울 광진구 구의로 32-1,0.0,"생연어회（노르웨이산）(38,000원), 생연어샐러드(18,000원), 직화무뼈닭발(13,000원), 골뱅이무침(18,000원), 닭똥집 볶음(13,000원), 김치전（10ps）(12,000원), 부추전（10ps）(12,000원), 김치＋부추전(13,000원), 치킨가라아게（닭다리살）(13,000원), 똥집튀김(13,000원), 감자고로케（6ps）(10,000원), 감자고로케（2ps）(4,000원), 팝콘만두튀김(5,000원), 새우튀김（2ps）(4,500원), 치즈스틱（3ps）(4,500원), 김말이 튀김（5ps）(4,000원), 감자튀김(4,000원), 치즈볼（3ps）(3,500원), 그린샐러드(9,000원), 계란말이(8,000원), 생연어회덮밥(15,000원), 메밀우동(9,000원), 막국수(9,000원)"
본까스델리카페 롯데건대점,서울 광진구 능동로 92 롯데백화점 지하1층,0.0,
카츠모프리미엄돈카츠,서울 광진구 군자로 132,0.0,"특 로스카츠(15,900원), 치즈카츠(12,900원), 치킨 가라아게(5,900원), 로스카츠(12,900원), 히레카츠(13,900원), 모듬카츠(14,900원), 로스（등심）(8,900원), 히레（안심）(7,900원), 카레 단품(4,000원), 새우카츠(5,900원), 칠성사이다 355mL(2,500원), 코카콜라 355mL(2,500원), 펩시 제로 355mL(2,500원)"
찬합 롯데백화점건대스타시티점,서울 광진구 능동로 92 지하 1층,0.0,
규동야타마시,서울 광진구 광나루로 361 지하1층,5.0,
나혼자카츠나베 건대점,서울 광진구 아차산로 325,0.0,"김치카츠나베(12,900원), 매콤김치카츠나베(13,500원), 치즈김치카츠나베(13,500원), 우동김치카츠나베(13,900원), 돼지 짜글이 혼밥(11,500원), [해장에 최고] 부대 짜글이 혼밥(11,900원), 2인분 같은 스팸김치볶음밥(10,900원), 포장마차 그 맛 우동(5,900원), 카츠카레볶음밥(13,900원), REAL JMT 떡볶이(8,900원), 바삭바삭 김치전 (소량 오징어 함량)(4,900원), 스팸 오리지널 4조각 토핑 추가(4,000원), 스팸 오리지널 2조각 토핑 추가(2,500원), 추억의 옛날 피카추 돈까스(3,000원), 도시락 김 추가(300원), 공기밥 추가(1,000원), 맛감자(3,000원), 치킨팝콘(3,000원), 새우감자 고로케(3,500원), 고구마 고로케(3,500원), 새우튀김(3,500원), 치즈볼(3,500원), 생선까스(4,000원), 버팔로윙(5,000원), 버팔로봉(5,000원), 순살가라아게(5,500원), 등심돈까스(5,000원), 펩시 355mL(2,000원), 제로칠성사이다 355mL(2,000원), 칠성사이다 355mL(2,000원)"
두툼바삭가츠 광진화양점,서울 광진구 능동로13길 39,0.0,"두툼등심돈가츠(10,500원), 통치즈 겹겹이 돈가츠(11,400원), 고구마 치즈 돈가츠(11,400원), 육즙가득 멘츠카츠(10,400원), 땡초마요치킨(14,800원), 블랙 마늘 치킨(15,800원), 맛동네 닭강정(14,800원), 양배추 샐러드 추가(1,000원), 단호박 샐러드 추가(1,500원), 가라아게꼬치 1개(2,500원), 새우어묵바 1개(2,500원), 소떡소떡 1개(2,500원), 후라이드닭꼬치 1개(2,500원), 새우튀김 4EA(3,900원), 왕군만두 2EA(3,900원), 생선까스 4EA(4,500원), 옛날 경양식 돈까스 1EA(2,500원), 콜라 500ml(2,400원), 사이다 500ml(2,080원), 포장봉투(200원)"
연희네모밀제면소&돈까스,서울 광진구 용마산로 31 1층,1.0,"판모밀(6,000원), 냉모밀(7,000원), 비빔모밀(6,000원), 물모밀(6,000원), 온모밀(6,000원)"
요코마치,서울 광진구 구의로 67,4.0,
다원키친,서울 광진구 면목로 114 1층,0.0,
돈마니돈까스,서울 광진구 영화사로 9-6 1층,4.4,"등심돈까스(7,000원), 치즈까스(9,000원), 김치나베(8,000원), 돈까스나베(8,000원), 판모밀(6,000원)"
아이야숙성회가맛있는집,서울 광진구 천호대로129길 69,0.0,"숙성모듬회한접시(37,000원), 숙성광어회한접시(39,000원), 숙성연어회한접시(45,000원), 숙성1인사시미한접시(17,000원)"
웨이셀,서울 광진구 자양로 109,0.0,
잇바이,서울 광진구 동일로22길 37,0.0,
신선화,서울 광진구 답십리로78길 23,0.0,
까스동,서울 광진구 능동로 135-2,0.0,
천신상회,서울 광진구 능동로 135-2,0.0,
싱싱오징어바다,서울 광진구 자양번영로 12,0.0,
우마이에프엔비 건대점,서울 광진구 아차산로42길 33,0.0,
동해안,서울 광진구 뚝섬로52나길 2,0.0,
초밥선생,서울 광진구 광나루로56길 85 테크노마트21 지하1층 A29호,0.0,
죠죠 성수점,서울 성동구 연무장17길 7 1층,4.0,"시그니처 2인(39,000원), 죠죠 오코노미야끼(17,000원), 시그니처 3인(52,000원), 돈페이야끼(9,000원), 카라시 돈페이야끼(10,000원), 폭포테이토(7,000원), 버터새우구이(15,000원), 매-오(7,000원), 부타(돼지) 치즈 오꼬노미야끼(15,000원), 카이센 오꼬노미야끼(14,000원), 카라이 야끼소바(14,000원), 명란교자(7,000원), 시오 야끼소바(14,000원), 죠죠 야끼소바(14,000원), 데일리 2인(32,000원), 데일리 3인(45,000원), 베이직 야끼소바(10,000원)"
후라토식당 성수점,서울 성동구 아차산로17길 48 지하1층 112호,4.0,"규카츠(19,000원), 일본식 오므라이스(14,000원), 스테끼 정식(19,000원), 스테끼 덮밥(19,000원), 우삼겹 덮밥(14,000원), 에비카츠동(13,000원), 야마가타 민치 카레(14,000원), 니꾸 온우동(겨울 메뉴)(10,000원), 후라토 냉소바(여름 메뉴)(10,000원)"
우마텐 텐동,서울 성동구 동일로 143 성수대우1차 아파트 1층 126호,3.3,"텐동세트(변동가격), 음료(변동가격), 에피타이져(변동가격), 텐동(변동가격), 안주/추가메뉴(변동가격), 주류(변동가격), 하이볼(변동가격), 울트라 우마텐동(2,300원), 갑각류텐동(32,000원), 플렉스텐동(38,000원), 우마텐동(10,000원), 에비텐동(13,000원), 아나고텐동(14,000원), 소프트쉘크랩텐동(17,000원), 스페셜텐동(17,000원), 랍스타텐동(21,000원)"
송강제면소,서울 성동구 광나루로 320-1 1층,3.3,"가마아게소바(11,000원), 기츠네소바(12,000원), 자루소바(12,000원), 가마아게소바 (메밀)(8,000원), 기츠네소바 (메밀)(9,000원), 차슈리멘(10,000원), 매운라멘(20,200원), 왕라멘(13,000원), 노리라멘(10,000원), 차슈덮밥(10,000원), 커리라이스(10,000원), 유부초밥 세트(10,000원), 규동(10,000원), 타마고라멘(9,000원), 가마야게소비(15,000원), 부카케소바(16,000원), 히야시소바(16,000원), 와리고소바(11,000원), 이마시소바(11,000원)"
해랑 본점,서울 성동구 광나루로 313 1층,4.1,"물회(15,000원), 특물회(20,000원), 참치회덮밥(12,000원), 연어회덮밥(13,000원), 활어회덮밥(13,000원), 특활어회덮밥(18,000원), 멍게회덮밥(10,000원), 바다장어(10,000원), 민물장어(15,000원), 회정식(25,000원), 알밥(8,000원), 산낙지덮밥(12,000원), 활어초밥(13p)(20,000원), 모둠초밥(13p)(23,000원), 연어초밥(13p)(18,000원), 사누끼우동(6,000원), 생대구탕(15,000원), 대구탕(9,000원), 동태탕(8,000원), 생우럭탕(18,000원), 알탕(9,000원), 생도미탕(15,000원)"
스시류블랙 성수낙낙점,서울 성동구 아차산로17길 48 SKV1센터 1동 지하1층 RB109호,5.0,"모듬초밥 10pcs(13,900원), 연어초밥 10pcs(18,000원), 나가사키해물짬뽕탕 (17시 이후 주문가능)(22,000원), 특초밥 12pcs(16,900원), 스시류초밥 14pcs(22,900원), 캘리포니아롤(8,000원), 불새우초밥 set 10P(12,900원), 생선모듬초밥 12pcs(22,000원), 광어초밥 10pcs(23,000원), 광어＋연어초밥 10pcs(21,000원), 참치모듬초밥 10pcs(24,000원), 연어뱃살초밥 10pcs(19,000원), 연어＋연어뱃살 10pcs(19,000원), 광어＋광어지느러미 10pcs(24,000원), 장어＋소고기 8pcs(23,000원), 연어＋활어묵은지＋소고기스테이크 12pcs(20,000원), 초새우초밥 10pcs(15,000원), 장어 5pcs(15,000원), 활어묵은지초밥 5pcs(12,500원), 오도로（참다랑어대뱃살） 5pcs(29,000원), 소고기스테이크＋황새치스테이크 8pcs(19,000원), 황새치스테이크 5pcs(10,000원), 활어＋연어＋참치 12pcs(21,000원), 소고기스테이크 5pcs(15,000원), 청양마요 불초밥（생새우） 5pcs(9,500원), 갈릭새우 불초밥（초새우） 5pcs(8,500원), 유부초밥 5pcs(7,000원), 계란초밥 5pcs(6,000원), 갈릭새우 불초밥 （생새우）5P(9,000원), 초밥 2인 set(36,000원)"
고로고로 성수,서울 성동구 아차산로13길 16 램킨상가 1층 101~103호,3.9,"스테이크 민물장어덮밥(32,000원), 특）민물장어덮밥(38,000원), 이꾸라 장어덮밥(34,000원), 공기밥(1,000원), 코카콜라 355mL(2,000원), 코카콜라 제로 355mL(2,000원), 사이다 355mL(2,000원)"
난바우동이자카야,서울 성동구 아차산로15길 10 성원상떼뷰오피스텔 1층 106호,3.7,"기본 마제우동(8,000원), 부타(삼겹살)(13,000원), 기본 카레우동(8,000원), 모모(삼겹살)(12,000원), 기본 붓가케우동(7,000원)"
1's 카츠곳간 성수낙낙점,서울 성동구 아차산로17길 48,3.6,"로스카츠(10,500원), 히레카츠(11,500원), 생선카츠(12,500원), 유부우동(기본)(7,500원), 어묵우동(기본)(9,000원)"
올음,서울 성동구 동일로 75-18 지1층,,"오마카세 1인(70,000원)"
소바식당 성수점,서울 성동구 연무장7가길 6 1층,2.9,"한우사태 냉소바(16,000원), 우니 냉소바(16,000원), 한우양지&새우 온면(15,000원), 성게알 덮밥 (중)(19,000원), 백명란 덮밥(10,000원)"
도시까스엔펍,서울 성동구 동일로 139 2층,0.0,
오키초밥,서울 성동구 아차산로13길 37 1층,4.6,"초밥(13,000원), 활어회덮밥(10,000원), 연어 덮밥(18,000원), 우동(6,000원), 베이컨크림우동(9,000원)"
