상호,주소,별점,메뉴
PizzaBurger,서울 광진구 군자로 84-1,0.0,"치즈 피자(10,500원), 페페로니 피자(12,500원), 비프 피자(13,000원), 콤보 피자(15,000원), 치킨 피자(12,000원), 비프 치즈 버거(7,500원), 치즈 버거(9,500원), 달걀 소고기 버거(8,500원), 매운 버거(7,500원), 스폐셜 비프 버거(10,000원), 버섯 버거(8,000원), 치킨 버거(8,500원), 누텔라 피자(9,500원), 쿠비데 케밥(12,500원), 닭밥(11,500원), 후라이드 치킨 다리(12,500원)"
둥지경양식,서울 광진구 광나루로 424,0.0,
쥐엔엘,서울 광진구 능동로1길 15,0.0,
7스테이크,서울 광진구 광나루로24길 15,0.0,
골드스테이크&쉬림프,서울 광진구 능동로 209,0.0,
엑스트라,서울 광진구 뚝섬로55길 16,0.0,
캐비넷,서울 광진구 동일로24길 93,0.0,
첼리와비올라,서울 광진구 뚝섬로 476-14,0.0,"돈까스(11,000원), 양식돈까스(11,500원), 치킨까스(11,000원), 김치볶음밥(9,500원), 계란볶음밥(9,500원), 왕모듬까스(A)(15,000원), 함박카츠（A）정식(21,000원), A정식(16,500원), B정식(16,500원), 밥버거（A）정식(17,000원), 돈까스 오므라이스(11,000원), 쫄면(10,000원), 비빔밥(9,000원), 양식 매운 돈까스(11,500원), 생선까스(11,500원), 함박카츠（추천）(11,500원), 카레치킨까스(11,500원), 함박스테이크(11,500원), 왕모듬카츠(B)(15,000원), 치즈 돈까스(13,500원), 고구마치즈까스(14,500원), 콘치즈카츠(14,500원), 피자콘치즈돈까스(16,500원), 피자 고구마& 콘카츠(16,500원), 함박카츠（B）정식(21,000원), 함박카츠（C）정식(21,000원), C정식(16,500원), D정식(16,500원), 밥버거（B）정식(17,000원), 밥버거（C）정식(17,000원)"
데스티니,서울 광진구 동일로24길 82,0.0,
페페앤스몰플레이츠,서울 광진구 아차산로42길 41-4 지하,0.0,
이랜드레저비스외식 건대지점,서울 광진구 능동로 110,0.0,
케이티피엘(KTPL),서울 광진구 긴고랑로 12,0.0,
빕스얌딜리버리 어린이대공원점,서울 광진구 광나루로 410,0.0,"시그니처 훈제 연어 샐러드(15,500원), 시그니처 바비큐 폭립(37,000원), 크리미 브로컬리 치킨 샐러드(13,800원), 멕시칸 타코 샐러드(13,500원), 차지키 그릭 샐러드(12,800원), 슈퍼에너지 그레인볼 샐러드(12,800원), 안심 스테이크 2인 세트(54,000원), 폭립 싱글플래터 1인 세트(24,000원), 폭립&갈릭라이스(20,000원), 스테이크&갈릭라이스(19,000원), 쉬림프&갈릭라이스(17,000원), 빕스 안심 스테이크(39,800원), 얌까르보나라 파스타(16,900원), 얌새우 알리오올리오 파스타(17,900원), 멜팅 콰트로 치즈 피자(17,900원), 바질 뽈뽀 샐러드(14,800원), 얌블랙 브레드(1,500원), 그릴드 베지(5,500원), 콘립 프라이즈(4,500원), 펩시 콜라 355ml(2,500원), 칠성사이다 355ml(2,500원)"
멜팅그릴(건대후문점),서울 광진구 광나루로24길 13 1층,0.0,
크리에이트유어셀프,서울 광진구 광나루로 361,0.0,
SongLongFood,서울 광진구 동일로18길 53,0.0,
비바테이블,서울 광진구 긴고랑로 92 2층,0.0,
아토,서울 광진구 광나루로 416 1층 3호,0.0,"이탈리안 레스토랑 파스타(9,500원), 리조또(9,500원), 이태리 안주(0원)"
위드,서울 광진구 아차산로 200 3층,0.0,
랑쥬피자빵,서울 광진구 자양로 265,1.0,
버거보이 성수낙낙점,서울 성동구 아차산로17길 48 SK V1센터 1층 R113호,4.0,"치즈보이 버거(6,900원), 어니언보이 버거(7,500원), 치킨보이 버거(7,900원), 빅보이 버거(10,500원), 핫 치킨보이 버거(8,300원), 슈퍼 베지보이 버거(9,700원), 불고기 보이 버거(7,700원)"
매튜,서울 성동구 뚝섬로15길 31 1층,4.3,"Lunch(65,000원), Dinner(115,000원)"
성수다락,서울 성동구 뚝섬로9길 20 2층,,"[signature] 다락 오므라이스(16,000원), [signature] 다락 로제 파스타(18,000원), [best] 찹목살 스테이크(22,000원), [signature] 게살 매콤 리조또(18,000원), [signature] 카츠산도(12,000원), [best] 옥수수 뇨끼(18,000원), 매콤 크림 파스타(18,000원), 차돌박이 들깨오일 파스타(18,000원), 납작 까르보나라 파스타(18,000원), [signature] 크림 어니언 감자튀김(10,000원), 트러플 감자튀김(10,000원), [signature] 다락에이드_파인애플(6,900원), [best] 성수에이드_레몬(6,900원), 얼그레이 하이볼(8,900원), 유자에이드(6,900원)"
엘로코,서울 성동구 동일로 75-18 1-2층,,"Jamon pintxos(18,000원), Omelet(14,000원), Cheese croquette(14,000원), potato cake (2pcs)(12,000원), pancon tomate(14,000원), Crab fries(15,000원), Fried calamari(15,000원), Burrata cheese(17,000원), Scallop tartare(22,000원), Octopus(21,000원), Boudin noir(18,000원), Smoke Spanish mackerel(21,000원), Beef a la plancha(19,000원), Gnocchi(22,000원), Sea urchin pasta(26,000원), Bottarga pasta(26,000원), Honey cod(31,000원), Pork chop(38,000원), Roasted Duck(48,000원), Flat iron(60,000원)"
바위파스타바,서울 성동구 뚝섬로15길 27 1층,5.0,테이스팅코스(변동가격)
오트,서울 성동구 성수이로18길 31 1층,4.5,"베이컨 에그 베네딕트(18,900원), 훈제 연어 에그 베네딕트(20,900원), 포르치니 버섯 크림 파스타(18,900원), 앤쵸비 오일 파스타(18,900원), 페퍼잭 치즈 오믈렛 & 브랙퍼스트(20,900원), 트러플 치킨 토스트(18,900원), 훈제연어 바질 토스트(17,900원), 부라타치즈 샐러드(15,900원), 훈제 연어 아보카도 샐러드(18,500원), 감자 스프(9,500원), 무화과 콩포트 & 프렌치 토스트(19,300원), 사과 콩포트 & 프렌치 토스트(19,300원), 콰트로 베리 팬케이크(18,500원)"
수퍼두퍼,서울 성동구 아차산로17길 48,3.7,
패티패티,서울 성동구 아차산로13길 33,4.4,"시그니처 버거 세트(14,900원), 풀드포크 버거 세트(15,800원), 비프&쉬림프 버거 세트(17,400원), 치즈버거(8,800원), 시그니처 버거(9,600원), 비프&쉬림프버거(12,800원), 타르타르 크리스피 치킨 버거(9,600원), 핫 크리스피 치킨 버거(9,600원), 핫 크리스피 치킨 버거 세트(15,300원), 오리지널 프라이즈(4,600원), 꿀 고구마 프라이즈(7,200원), 더블 치즈 버거(12,400원), 더블 시그니처 버거(12,900원), 풀드포크 버거(9,700원), 쉬림프 쉬림프 버거(14,500원), 치즈버거세트(14,400원), 더블 치즈 버거 세트(17,900원), 더블 시그니처 버거 세트(18,600원), 타르타르 크리스피 치킨 버거 세트(15,300원), 치즈프라이즈(6,200원), 트러플 프라이즈(6,200원), 폴드포크 프라이즈(6,800원), 콘슬로우(1,500원), 코카콜라 355mL(2,500원), 코카콜라제로 355mL(2,500원), 스프라이트 335mL(2,500원), 제로 스프라이트 335mL(2,500원), 환타 오렌지 335mL(2,500원), 환타 파인애플 335mL(2,500원), 닥터페퍼 335mL(2,500원)"
세디치,서울 성동구 성수이로22길 37 성수동아크밸리 1층 108호,4.4,"마스카포네 감자 뇨끼(23,000원), 버터 파스타(23,000원), 아마트리치아나(21,000원), 그린 리조또(21,000원), 블랙 리조또(21,000원), 새우 크럼블(22,000원), 프렌치 랙 (포크)(37,000원), 봉골레 세피아(21,000원), 바질페스토(22,000원), 초리조 까르보나라(25,000원), 초당옥수수 튀긴 뇨끼(Season)(23,000원), 삼각살 스테이크(42,000원), 크리스피 라구 뇨끼(25,000원), 은두야 라구(26,000원)"
테니,서울 성동구 뚝섬로17가길 55 1층,,"에스프레소(5,000원), 아메리카노(6,000원), 라떼(7,000원), 바닐라 라떼(7,500원), 퀸아망(4,800원)"
Bored&Hungry,서울 성동구 성수이로12길 17-1 1층,4.2,"O.G Champion burger O.G 챔피언버거(11,900원), Big Shrimp O.G 새우버거(11,900원), Classic cheese single 클래식치즈 싱글(8,900원), Classic cheese double 클래식치즈 더블(12,900원), B.L.T.J Burger single B.L.T.J 버거 싱글(11,900원), B.L.T.J Burger double B.L.T.J 버거 더블(15,900원), P.B.B Burger double 피넛베이컨치즈 더블(11,900원), P.B.B Burger triple 피넛베이컨치즈 트리플(14,900원), Mutant Big shrimp 뮤턴트빅쉬림프 🌶🌶(11,900원), Seasoned Fries 감자튀김(4,000원), Butter Garlic Fries 버터갈릭프라이즈(6,900원), Corn ribs 콘립(5,900원), Hanwoo Hangover stew 한우해장스튜(7,900원), Corn Salad 콘샐러드(2,900원), Hot wings 6pc 핫윙 6조각(8,400원), Hot wings 10pc 핫윙 10조각(11,400원), Vanilla shake 바닐라쉐이크(6,400원), Salt&Pepper Virgin Shake 솔트&페퍼 버진쉐이크(6,900원), Sesame Shake 참기름쉐이크(6,900원), Draft Beer(Budweiser) 생맥주(버드와이져)(5,500원)"
오엔엘,"서울 성동구 아차산로17길 49 108, 109호",3.8,"베이컨 에그치즈 샌드위치(6,500원), 화이타 그릴드 치킨 샌드위치(9,500원), 크랜베리치킨 베이글 샌드위치(7,500원), 바나나 애플 요거트(6,500원), 아메리카노(3,500원)"
로이파스타 건대점,서울 성동구 동일로 143,0.0,"나혼자세트(15,900원), 나혼자세트 점보사이즈(19,900원), 로이 둘이서 셋트 [가성비최고](25,800원), 직화삼겹크림파스타(13,400원), 직화삼겹매콤크림파스타(13,900원), [주문1위]스테이크매콤크림파스타(15,900원), 스테이크토마토파스타(15,900원), 직화삼겹로제파스타(13,900원), 스테이크알리오올리오(15,900원), 목살필라프(11,500원), 쉬림프바질크림파스타(13,900원), 쉬림프매콤크림파스타(13,900원), 쉬림프로제파스타(13,900원), 쉬림프해장파스타(13,900원), 우삼겹해장파스타(13,900원), 베이컨바질크림파스타(13,400원), 직화삼겹토마토파스타(13,400원), 쉬림프바질알리오올리오(13,400원), 쉬림프팟타이파스타(13,400원), 우삼겹팟타이파스타(13,400원), 베이컨팟타이파스타(13,400원), 쉬림프크림파스타(12,900원), 베이컨매콤크림파스타(12,900원), 바질토마토파스타(베이컨)(12,900원), 목살로제파스타(12,900원), 우삼겹로제파스타(12,900원), 베이컨바질알리오올리오(12,900원), 베이컨크림파스타(11,900원), 우삼겹크림파스타(11,900원), 스테이크크림파스타(15,900원)"
위아더퓨쳐,서울 성동구 광나루로11길 14 1층,5.0,"당근라페(5,000원), 먹물 아란치니(4,000원), 라구비앙코(19,000원), 알프레도(18,000원), 그린파스타(19,000원), 아라비아따(17,000원), 마스카포네(15,000원), 프로슈토 피자(15,000원), 콰트로 포르마지 피자(17,000원), 마르게리따 피자(14,000원), 시저샐러드(10,000원), 오징어오일(13,000원), 트러플 크림(14,000원), 네라노 새우(14,000원), 카치아토레(15,000원), 잠봉피자(14,000원), 마리나라(10,000원), 봉골레(13,000원), 라구크림(15,000원)"
스모크포인트,서울 성동구 송정4길 10,5.0,
뛰뚜아멍,서울 성동구 광나루로11길 20 1층 101호,5.0,"뛰뚜아멍 1인코스(260,000원), 와인콜키지 1병(750ml)(60,000원)"
에스메로,서울 성동구 뚝섬로13길 36 9층,4.4,"그릴드샤워도우(5P)(8,000원), 마리네이드올리브&페타치즈&드라이토마토(10,000원), 구운가지커틀렛(10,000원), 포테이토브라바스(11,000원), 할라피뇨포퍼스(5P)(16,000원), 오징어튀김(17,000원), 토마토부라타치즈샐러드(18,000원), 하몽&멜론(21,000원), 대구튀김(21,000원), 관자세비체(22,000원), 에스메로감바스(22,000원), 폴드포크&밤고구마(23,000원), 해산물보리빠에야(24,000원), 문어&단호박(31,000원), 그릴드초리조오징어(27,000원), 오늘의생선구이(36,000원), 이베리코(57,000원), 에스메로꼬치(1P)(5,500원), 판쵸스(1P)(4,000원), 츄러스(5P)(8,000원)"
문화식당,서울 성동구 성수일로4길 45 2층,,"베이컨 크림 오무라이스(16,000원), 삼합(21,000원), 오일파스타(16,000원), 와인(10,000원), 소주,맥주(5,000원)"
피자엉클,서울 성동구 광나루로11길 19,4.9,
GTS버거 성수점,서울 성동구 뚝섬로17가길 48 성수에이원센터 1층 102호,4.2,"GTS 더블버거(10,900원), 그릴드 머쉬룸 버거(10,900원), GTS 치즈버거(7,900원), 갈릴레오 갈릭버거(10,900원), GTS 매니아버거(8,900원), GTS 베이컨 치즈버거(8,900원), 어메이징 쉬림프 버거(10,900원), 그릴드 하와이 버거(10,500원), 트리플 치즈 버거(10,500원), 블랙맘바 더블 버거(12,500원), 볼케이노 칠리미트 버거(10,500원), 리코타 베이컨 치즈 버거(10,500원), 키즈 불고기 버거(7,900원), 과카몰리 베이컨 치즈버거(10,500원), 피사의 버거(14,500원), 오리지널 프라이즈(4,000원), 고구마 프라이즈(6,000원), GTS 로컬 밀크 쉐이크(7,000원), GTS 쿠키앤크림 밀크 쉐이크(7,000원), 샌드캐슬 수제 맥주(7,000원)"
세스크멘슬 본점,서울 성동구 성수이로14길 7 1층,3.9,"보끼(35,000원), 마일리(33,000원), 슈니첼(28,000원), 꼬르동브루(30,000원), 굴라쉬(19,500원), 화이트라구(18,000원), XO(19,500원), 나폴리탄(18,000원), 시저샐러드(15,000원), 토마토스프(9,000원), 매쉬포테이토(10,000원), 커리부어스트(9,000원), 치즈플래터(20,000원)"
시에나에스테이트,"서울 성동구 아차산로17길 49 성수낙낙 106,107호",4.5,"리코타 샐러드(13,000원), 초리조 파스타(19,000원), 돌문어 파스타(23,000원), 라자냐(22,000원), 마르게리타 피자(17,000원)"
르프리크,서울 성동구 연무장5길 9-16 B103호,4.3,"SIGNATURE(12,800원), CHAT POTATO(7,300원), EGGPLANT(7,800원), MUSHROOM(7,800원), CHERRY TOMATO(7,800원), SMORE(4,500원), NORDIC CHICKEN(13,800원), OCTOPUS(8,800원), CINNAMON ROLL(5,500원), BAEKBAN(13,800원), CHICKEN FEET(8,800원), KOREAN MELON(5,500원)"
맨날맨날,서울 성동구 동일로 135-1,0.0,
까사아지오,"서울 성동구 연무장5가길 20 지하1층,1층",3.4,"스텔라 피자(13,900원), 새우 로제 파스타(14,900원), 버섯아란치니(3,500원), 카르토치오(9,900원), 라구소스리가토니(7,900원)"
잭슨피자 성수점,서울 성동구 뚝섬로 442 우신빌딩 1층,4.5,"수퍼 잭슨(P)(13,800원), 파이브 치즈(R)(19,300원), 수퍼 잭슨(R)(25,800원), 아메리칸 스피리트(L)(34,000원), 그릭콜로지(L)(33,800원), 수퍼 잭슨(L)(38,800원), 하프&하프(라지)(26,800원), 게토 볼로네제 스파게티(12,000원), 어니언링(8,000원), 크리스피 핫 치킨 텐더(6,800원), 제스티 잭슨(P)(14,000원), 제스티 잭슨(R)(26,000원), 제스티 잭슨(L)(39,300원), 토마토 치즈 스파게티(9,800원), 토마토 미트볼 스파게티(13,800원), 핑크소스 치즈 스파게티(9,800원), 핑크소스 미트볼 스파게티(13,800원), 잭슨 미트볼(8PC)(17,800원), 고추장 파마산 윙(8PC)(16,800원), 마가리타(P)(8,800원), 파이브 치즈(P)(9,800원), 페퍼로니(P)(9,300원), 페퍼로니 딜라이트(P)(10,800원), 하와이안(P)(11,000원), 아메리칸 스피리트(P)(11,300원), 그릭콜로지(P)(11,000원), 멜팅 치즈 버거(P)(13,800원), 레전드(P)(13,800원), 베이컨 체다 할라피뇨(P)(11,800원), 마가리타(R)(16,800원)"
온이네 집,서울 성동구 송정12라길 27 2층,5.0,"상추 아니고 로메인 샐러드(12,000원), 캔디드 베이컨(12,000원), 버터 과일 파스타(18,000원), 바질 레몬 크레마(6,000원), 머위 페스토 파스타(17,000원), 마라오이소박이(2,000원), 트러플바닐라아이스크림(4,000원), 엄마표 매실로 만든 매실 에이드(6,000원), 엄마표 매실로 만든 매실 하이볼(8,000원)"
